표,컬럼,SQLite선언,PostgreSQL,분류,근거규정
rnd_logs,id,INTEGER,bigint identity,기본키(자동증가),-
rnd_logs,rnd_id,INTEGER,bigint,정수,-
rnd_logs,log_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
rnd_logs,log_type,TEXT,text,글자,-
rnd_logs,content,TEXT,text,글자,-
rnd_logs,hours,REAL,double precision,실수(비금액),-
rnd_logs,created_by,INTEGER,bigint,정수,-
rnd_logs,created_by_name,TEXT,text,글자,-
rnd_logs,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
rnd_projects,id,INTEGER,bigint identity,기본키(자동증가),-
rnd_projects,mgmt_code,TEXT,text,글자,-
rnd_projects,title,TEXT,text,글자,-
rnd_projects,dept,TEXT,text,글자,-
rnd_projects,owner_id,INTEGER,bigint,정수,-
rnd_projects,owner_name,TEXT,text,글자,-
rnd_projects,category,TEXT,text,글자,-
rnd_projects,purpose,TEXT,text,글자,-
rnd_projects,start_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
rnd_projects,target_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
rnd_projects,priority,TEXT,text,글자,-
rnd_projects,status,TEXT,text,글자,-
rnd_projects,result_summary,TEXT,text,글자,-
rnd_projects,created_by,INTEGER,bigint,정수,-
rnd_projects,created_by_name,TEXT,text,글자,-
rnd_projects,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
rnd_projects,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,id,INTEGER,bigint identity,기본키(자동증가),-
sales_opportunities,opp_no,TEXT,text,글자,-
sales_opportunities,title,TEXT,text,글자,-
sales_opportunities,customer_id,INTEGER,bigint,정수,-
sales_opportunities,customer_name,TEXT,text,글자,-
sales_opportunities,biz_div,TEXT,text,글자,-
sales_opportunities,model_name,TEXT,text,글자,-
sales_opportunities,owner_user_id,INTEGER,bigint,정수,-
sales_opportunities,expected_amount,REAL,numeric,금액,z1026 원화=정수·외화 2자리 / 부동소수점 금지
sales_opportunities,currency,TEXT,text,글자,-
sales_opportunities,expected_order_ym,TEXT,text,글자,-
sales_opportunities,stage,TEXT,text,글자,-
sales_opportunities,status,TEXT,text,글자,-
sales_opportunities,meeting_done,INTEGER,bigint,정수,-
sales_opportunities,meeting_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,meeting_memo,TEXT,text,글자,-
sales_opportunities,proposal_done,INTEGER,bigint,정수,-
sales_opportunities,proposal_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,proposal_memo,TEXT,text,글자,-
sales_opportunities,quotation_done,INTEGER,bigint,정수,-
sales_opportunities,quotation_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,quotation_memo,TEXT,text,글자,-
sales_opportunities,note,TEXT,text,글자,-
sales_opportunities,promoted_project_id,INTEGER,bigint,정수,-
sales_opportunities,created_by,INTEGER,bigint,정수,-
sales_opportunities,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
sales_opportunities,quotation_id,INTEGER,bigint,정수,-
sales_opportunities,meeting_id,INTEGER,bigint,정수,-
sales_opportunity_files,id,INTEGER,bigint identity,기본키(자동증가),-
sales_opportunity_files,opp_id,INTEGER,bigint,정수,-
sales_opportunity_files,kind,TEXT,text,글자,-
sales_opportunity_files,orig_name,TEXT,text,글자,-
sales_opportunity_files,url,TEXT,text,글자,-
sales_opportunity_files,size,INTEGER,bigint,정수,-
sales_opportunity_files,uploaded_by,INTEGER,bigint,정수,-
sales_opportunity_files,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
schedule_board_day_memos,id,INTEGER,bigint identity,기본키(자동증가),-
schedule_board_day_memos,ref_kind,TEXT,text,글자,-
schedule_board_day_memos,ref_id,INTEGER,bigint,정수,-
schedule_board_day_memos,ymd,TEXT,text,글자,-
schedule_board_day_memos,memo,TEXT,text,글자,-
schedule_board_day_memos,updated_by,INTEGER,bigint,정수,-
schedule_board_day_memos,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
schedule_board_memos,id,INTEGER,bigint identity,기본키(자동증가),-
schedule_board_memos,ref_kind,TEXT,text,글자,-
schedule_board_memos,ref_id,INTEGER,bigint,정수,-
schedule_board_memos,memo,TEXT,text,글자,-
schedule_board_memos,updated_by,INTEGER,bigint,정수,-
schedule_board_memos,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
shared_contacts,id,INTEGER,bigint identity,기본키(자동증가),-
shared_contacts,name,TEXT,text,글자,-
shared_contacts,position,TEXT,text,글자,-
shared_contacts,company,TEXT,text,글자,-
shared_contacts,department,TEXT,text,글자,-
shared_contacts,mobile,TEXT,text,글자,-
shared_contacts,phone,TEXT,text,글자,-
shared_contacts,fax,TEXT,text,글자,-
shared_contacts,email,TEXT,text,글자,-
shared_contacts,address,TEXT,text,글자,-
shared_contacts,note,TEXT,text,글자,-
shared_contacts,card_image,TEXT,text,글자,-
shared_contacts,source,TEXT,text,글자,-
shared_contacts,customer_id,INTEGER,bigint,정수,-
shared_contacts,created_by,INTEGER,bigint,정수,-
shared_contacts,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
shared_contacts,updated_by,INTEGER,bigint,정수,-
shared_contacts,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
shared_contacts,visibility,TEXT,text,글자,-
shared_contacts,share_team_id,INTEGER,bigint,정수,-
shipments,id,INTEGER,bigint identity,기본키(자동증가),-
shipments,order_id,INTEGER,bigint,정수,-
shipments,shipped_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
shipments,shipped_qty,REAL,bigint,수량,z1048 수량=정수
shipments,shipped_by,INTEGER,bigint,정수,-
shipments,tracking,TEXT,text,글자,-
stage_notify_log,ref_kind,TEXT,text,글자,-
stage_notify_log,ref_id,INTEGER,bigint,정수,-
stage_notify_log,stage_key,TEXT,text,글자,-
stage_notify_log,sub_key,TEXT,text,글자,-
stage_notify_log,notified_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_adjustments,id,INTEGER,bigint identity,기본키(자동증가),-
stock_adjustments,audit_item_id,INTEGER,bigint,정수,-
stock_adjustments,adjusted_qty,REAL,bigint,수량,z1048 수량=정수
stock_adjustments,reason,TEXT,text,글자,-
stock_adjustments,status,TEXT,text,글자,-
stock_adjustments,approved_by,INTEGER,bigint,정수,-
stock_adjustments,approved_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_adjustments,movement_id,INTEGER,bigint,정수,-
stock_adjustments,note,TEXT,text,글자,-
stock_adjustments,created_by,INTEGER,bigint,정수,-
stock_adjustments,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_audit_items,id,INTEGER,bigint identity,기본키(자동증가),-
stock_audit_items,audit_id,INTEGER,bigint,정수,-
stock_audit_items,part_id,INTEGER,bigint,정수,-
stock_audit_items,system_qty,REAL,bigint,수량,z1048 수량=정수
stock_audit_items,counted_qty,REAL,bigint,수량,z1048 수량=정수
stock_audit_items,variance,REAL,double precision,실수(비금액),-
stock_audit_items,variance_reason,TEXT,text,글자,-
stock_audit_items,status,TEXT,text,글자,-
stock_audit_items,counted_by,INTEGER,bigint,수량,z1048 수량=정수
stock_audit_items,counted_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_audit_items,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_audits,id,INTEGER,bigint identity,기본키(자동증가),-
stock_audits,audit_no,TEXT,text,글자,-
stock_audits,start_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_audits,end_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_audits,status,TEXT,text,글자,-
stock_audits,led_by,INTEGER,bigint,정수,-
stock_audits,note,TEXT,text,글자,-
stock_audits,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_movements,id,INTEGER,bigint identity,기본키(자동증가),-
stock_movements,movement_no,TEXT,text,글자,-
stock_movements,part_id,INTEGER,bigint,정수,-
stock_movements,kind,TEXT,text,글자,-
stock_movements,quantity,REAL,bigint,수량,z1048 수량=정수
stock_movements,unit,TEXT,text,글자,-
stock_movements,unit_price,REAL,numeric,금액,z1026 원화=정수·외화 2자리 / 부동소수점 금지
stock_movements,amount,REAL,numeric,금액,z1026 원화=정수·외화 2자리 / 부동소수점 금지
stock_movements,remaining_qty,REAL,bigint,수량,z1048 수량=정수
stock_movements,lot_no,TEXT,text,글자,-
stock_movements,expiry_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_movements,po_id,INTEGER,bigint,정수,-
stock_movements,po_item_id,INTEGER,bigint,정수,-
stock_movements,project_id,INTEGER,bigint,정수,-
stock_movements,customer_id,INTEGER,bigint,정수,-
stock_movements,reason,TEXT,text,글자,-
stock_movements,location,TEXT,text,글자,-
stock_movements,occurred_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
stock_movements,note,TEXT,text,글자,-
stock_movements,created_by,INTEGER,bigint,정수,-
stock_movements,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
suppliers,id,INTEGER,bigint identity,기본키(자동증가),-
suppliers,name,TEXT,text,글자,-
suppliers,code,TEXT,text,글자,-
suppliers,contact,TEXT,text,글자,-
suppliers,email,TEXT,text,글자,-
suppliers,phone,TEXT,text,글자,-
suppliers,country,TEXT,text,글자,-
suppliers,currency,TEXT,text,글자,-
suppliers,payment_terms,TEXT,text,글자,-
suppliers,note,TEXT,text,글자,-
suppliers,is_active,INTEGER,bigint,정수,-
suppliers,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
suppliers,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
suppliers,biz_no,TEXT,text,글자,-
suppliers,ceo_name,TEXT,text,글자,-
suppliers,manage_dept,TEXT,text,글자,-
suppliers,contact2,TEXT,text,글자,-
suppliers,phone2,TEXT,text,글자,-
suppliers,email2,TEXT,text,글자,-
suppliers,address,TEXT,text,글자,-
task_comments,id,INTEGER,bigint identity,기본키(자동증가),-
task_comments,task_id,INTEGER,bigint,정수,-
task_comments,author_id,INTEGER,bigint,정수,-
task_comments,body,TEXT,text,글자,-
task_comments,is_ceo_request,INTEGER,bigint,정수,-
task_comments,parent_id,INTEGER,bigint,정수,-
task_comments,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
task_delegations,id,INTEGER,bigint identity,기본키(자동증가),-
task_delegations,task_id,INTEGER,bigint,정수,-
task_delegations,from_user_id,INTEGER,bigint,정수,-
task_delegations,to_user_id,INTEGER,bigint,정수,-
task_delegations,message,TEXT,text,글자,-
task_delegations,status,TEXT,text,글자,-
task_delegations,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
task_delegations,resolved_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
task_reactions,id,INTEGER,bigint identity,기본키(자동증가),-
task_reactions,task_id,INTEGER,bigint,정수,-
task_reactions,user_id,INTEGER,bigint,정수,-
task_reactions,kind,TEXT,text,글자,-
task_reactions,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tasks,id,INTEGER,bigint identity,기본키(자동증가),-
tasks,user_id,INTEGER,bigint,정수,-
tasks,work_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tasks,title,TEXT,text,글자,-
tasks,category,TEXT,text,글자,-
tasks,project_id,INTEGER,bigint,정수,-
tasks,customer_id,INTEGER,bigint,정수,-
tasks,status,TEXT,text,글자,-
tasks,hours,REAL,double precision,실수(비금액),-
tasks,notes,TEXT,text,글자,-
tasks,next_plan,TEXT,text,글자,-
tasks,due_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tasks,carry_from_id,INTEGER,bigint,정수,-
tasks,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tasks,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tasks,project_label,TEXT,text,글자,-
tasks,customer_label,TEXT,text,글자,-
tasks,workflow_node_id,INTEGER,bigint,정수,-
tasks,photo_path,TEXT,text,글자,-
tax_invoice_lines,id,INTEGER,bigint identity,기본키(자동증가),-
tax_invoice_lines,ti_id,INTEGER,bigint,정수,-
tax_invoice_lines,row_sig,TEXT,text,글자,-
tax_invoice_lines,ref_kind,TEXT,text,글자,-
tax_invoice_lines,ref_id,INTEGER,bigint,정수,-
tax_invoice_lines,unit_iids,TEXT,text,글자,-
tax_invoice_lines,mgmt_code,TEXT,text,글자,-
tax_invoice_lines,label,TEXT,text,글자,-
tax_invoice_lines,customer,TEXT,text,글자,-
tax_invoice_lines,amount,REAL,numeric,금액,z1026 원화=정수·외화 2자리 / 부동소수점 금지
tax_invoice_lines,tier,INTEGER,bigint,정수,-
tax_invoices,id,INTEGER,bigint identity,기본키(자동증가),-
tax_invoices,ti_no,TEXT,text,글자,-
tax_invoices,issue_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tax_invoices,customer_name,TEXT,text,글자,-
tax_invoices,customer_id,INTEGER,bigint,정수,-
tax_invoices,total_amount,REAL,numeric,금액,z1026 원화=정수·외화 2자리 / 부동소수점 금지
tax_invoices,currency,TEXT,text,글자,-
tax_invoices,memo,TEXT,text,글자,-
tax_invoices,status,TEXT,text,글자,-
tax_invoices,created_by,INTEGER,bigint,정수,-
tax_invoices,created_by_name,TEXT,text,글자,-
tax_invoices,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tax_invoices,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
team_history,id,INTEGER,bigint identity,기본키(자동증가),-
team_history,team_id,INTEGER,bigint,정수,-
team_history,changed_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
team_history,changed_by,INTEGER,bigint,정수,-
team_history,field,TEXT,text,글자,-
team_history,old_value,TEXT,text,글자,-
team_history,new_value,TEXT,text,글자,-
team_history,note,TEXT,text,글자,-
team_summaries,id,INTEGER,bigint identity,기본키(자동증가),-
team_summaries,team_id,INTEGER,bigint,정수,-
team_summaries,work_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
team_summaries,author_id,INTEGER,bigint,정수,-
team_summaries,headline,TEXT,text,글자,-
team_summaries,notes,TEXT,text,글자,-
team_summaries,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
team_summaries,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
teams,id,INTEGER,bigint identity,기본키(자동증가),-
teams,code,TEXT,text,글자,-
teams,name,TEXT,text,글자,-
teams,leader_id,INTEGER,bigint,정수,-
teams,is_lab,INTEGER,bigint,정수,-
teams,sector,TEXT,text,글자,-
teams,parent_team_id,INTEGER,bigint,정수,-
teams,display_order,INTEGER,bigint,정수,-
teams,entity,TEXT,text,글자,-
ticket_comments,id,INTEGER,bigint identity,기본키(자동증가),-
ticket_comments,ticket_id,INTEGER,bigint,정수,-
ticket_comments,author_id,INTEGER,bigint,정수,-
ticket_comments,body,TEXT,text,글자,-
ticket_comments,is_status_change,INTEGER,bigint,정수,-
ticket_comments,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tickets,id,INTEGER,bigint identity,기본키(자동증가),-
tickets,ticket_no,TEXT,text,글자,-
tickets,category,TEXT,text,글자,-
tickets,title,TEXT,text,글자,-
tickets,description,TEXT,text,글자,-
tickets,requester_id,INTEGER,bigint,정수,-
tickets,recipient_team_id,INTEGER,bigint,정수,-
tickets,recipient_user_id,INTEGER,bigint,정수,-
tickets,project_id,INTEGER,bigint,정수,-
tickets,target_label,TEXT,text,글자,-
tickets,urgency,TEXT,text,글자,-
tickets,status,TEXT,text,글자,-
tickets,source,TEXT,text,글자,-
tickets,source_chat_id,TEXT,text,글자,-
tickets,due_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tickets,completed_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tickets,hours_estimated,REAL,double precision,실수(비금액),-
tickets,hours_actual,REAL,double precision,실수(비금액),-
tickets,accept_note,TEXT,text,글자,-
tickets,complete_note,TEXT,text,글자,-
tickets,reject_reason,TEXT,text,글자,-
tickets,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tickets,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
tickets,approval_url,TEXT,text,글자,-
user_groups,user_id,INTEGER,bigint,정수,-
user_groups,group_id,INTEGER,bigint,정수,-
user_history,id,INTEGER,bigint identity,기본키(자동증가),-
user_history,user_id,INTEGER,bigint,정수,-
user_history,changed_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
user_history,changed_by,INTEGER,bigint,정수,-
user_history,field,TEXT,text,글자,-
user_history,old_value,TEXT,text,글자,-
user_history,new_value,TEXT,text,글자,-
user_history,note,TEXT,text,글자,-
user_mail_creds,user_id,INTEGER,bigint identity,기본키(자동증가),-
user_mail_creds,smtp_email,TEXT,text,글자,-
user_mail_creds,smtp_password_enc,TEXT,text,글자,-
user_mail_creds,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
user_view_prefs,id,INTEGER,bigint identity,기본키(자동증가),-
user_view_prefs,user_id,INTEGER,bigint,정수,-
user_view_prefs,view_key,TEXT,text,글자,-
user_view_prefs,config,TEXT,text,글자,-
user_view_prefs,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
users,id,INTEGER,bigint identity,기본키(자동증가),-
users,name,TEXT,text,글자,-
users,login_id,TEXT,text,글자,-
users,password,TEXT,text,글자,-
users,email,TEXT,text,글자,-
users,team_id,INTEGER,bigint,정수,-
users,rank,TEXT,text,글자,-
users,role,TEXT,text,글자,-
users,is_active,INTEGER,bigint,정수,-
users,lang,TEXT,text,글자,-
users,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
users,can_use_logistics,INTEGER,bigint,정수,-
users,is_admin,INTEGER,bigint,정수,-
users,can_use_sales,INTEGER,bigint,정수,-
users,can_edit_changes,INTEGER,bigint,정수,-
users,can_close_tickets,INTEGER,bigint,정수,-
users,can_view_sales,INTEGER,bigint,정수,-
users,can_view_logistics,INTEGER,bigint,정수,-
users,can_use_quality,INTEGER,bigint,정수,-
users,employee_no,TEXT,text,글자,-
users,entity,TEXT,text,글자,-
users,password_version,INTEGER,bigint,정수,-
users,name_en,TEXT,text,글자,-
users,name_vi,TEXT,text,글자,-
users,phone,TEXT,text,글자,-
users,dept_code,TEXT,text,글자,-
users,must_change_pw,INTEGER,bigint,정수,-
users,biz_divs,TEXT,text,글자,-
work_order,id,INTEGER,bigint identity,기본키(자동증가),-
work_order,kind,TEXT,text,글자,-
work_order,title,TEXT,text,글자,-
work_order,body,TEXT,text,글자,-
work_order,created_by,INTEGER,bigint,정수,-
work_order,created_by_name,TEXT,text,글자,-
work_order,target_user_id,INTEGER,bigint,정수,-
work_order,target_team_id,INTEGER,bigint,정수,-
work_order,target_label,TEXT,text,글자,-
work_order,project_id,INTEGER,bigint,정수,-
work_order,project_code,TEXT,text,글자,-
work_order,due_date,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
work_order,priority,TEXT,text,글자,-
work_order,status,TEXT,text,글자,-
work_order,report,TEXT,text,글자,-
work_order,hours,REAL,double precision,실수(비금액),-
work_order,done_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
work_order,accepted_by,INTEGER,bigint,정수,-
work_order,accepted_by_name,TEXT,text,글자,-
work_order,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
work_order,updated_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
work_order_items,id,INTEGER,bigint identity,기본키(자동증가),-
work_order_items,wo_id,INTEGER,bigint,정수,-
work_order_items,line_no,INTEGER,bigint,정수,-
work_order_items,step_name,TEXT,text,글자,-
work_order_items,duration_min,INTEGER,numeric,비율·환율·중량,z1048 예외(소수 정당)
work_order_items,progress,INTEGER,bigint,정수,-
work_order_items,worker_id,INTEGER,bigint,정수,-
work_order_items,worker_name,TEXT,text,글자,-
work_order_items,remarks,TEXT,text,글자,-
work_orders,id,INTEGER,bigint identity,기본키(자동증가),-
work_orders,wo_no,TEXT,text,글자,-
work_orders,order_id,INTEGER,bigint,정수,-
work_orders,project_id,INTEGER,bigint,정수,-
work_orders,part_id,INTEGER,bigint,정수,-
work_orders,qty,REAL,bigint,수량,z1048 수량=정수
work_orders,assigned_to,INTEGER,bigint,정수,-
work_orders,assigned_name,TEXT,text,글자,-
work_orders,created_by,INTEGER,bigint,정수,-
work_orders,created_by_name,TEXT,text,글자,-
work_orders,planned_start,TEXT,text,글자,-
work_orders,planned_end,TEXT,text,글자,-
work_orders,actual_end,TEXT,text,글자,-
work_orders,specifications,TEXT,text,글자,-
work_orders,status,TEXT,text,글자,-
work_orders,remarks,TEXT,text,글자,-
work_orders,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
workflow_handoffs,id,INTEGER,bigint identity,기본키(자동증가),-
workflow_handoffs,workflow_id,INTEGER,bigint,정수,-
workflow_handoffs,from_node_id,INTEGER,bigint,정수,-
workflow_handoffs,to_node_id,INTEGER,bigint,정수,-
workflow_handoffs,triggered_by,INTEGER,bigint,정수,-
workflow_handoffs,notified_users,TEXT,text,글자,-
workflow_handoffs,message,TEXT,text,글자,-
workflow_handoffs,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
workflow_nodes_master,node_code,TEXT,text,글자,-
workflow_nodes_master,category,TEXT,text,글자,-
workflow_nodes_master,title_ko,TEXT,text,글자,-
workflow_nodes_master,title_en,TEXT,text,글자,-
workflow_nodes_master,description,TEXT,text,글자,-
workflow_nodes_master,default_dept,TEXT,text,글자,-
workflow_nodes_master,est_hours,INTEGER,bigint,정수,-
workflow_nodes_master,is_ic,INTEGER,bigint,정수,-
workflow_nodes_master,ic_direction,TEXT,text,글자,-
workflow_nodes_master,display_order,INTEGER,bigint,정수,-
workflow_nodes_master,is_active,INTEGER,bigint,정수,-
workflow_nodes_master,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
workflow_nodes_master,sop_guide,TEXT,text,글자,-
workflow_nodes_master,deliverables_json,TEXT,text,글자,-
workflow_nodes_master,system_link_template,TEXT,text,글자,-
workflow_template_nodes,id,INTEGER,bigint identity,기본키(자동증가),-
workflow_template_nodes,template_id,INTEGER,numeric,비율·환율·중량,z1048 예외(소수 정당)
workflow_template_nodes,node_code,TEXT,text,글자,-
workflow_template_nodes,seq,INTEGER,bigint,정수,-
workflow_template_nodes,is_optional,INTEGER,bigint,정수,-
workflow_templates,id,INTEGER,bigint identity,기본키(자동증가),-
workflow_templates,code,TEXT,text,글자,-
workflow_templates,title_ko,TEXT,text,글자,-
workflow_templates,description,TEXT,text,글자,-
workflow_templates,customer_country_hint,TEXT,text,글자,-
workflow_templates,po_entity_hint,TEXT,text,글자,-
workflow_templates,ship_entity_hint,TEXT,text,글자,-
workflow_templates,display_order,INTEGER,bigint,정수,-
workflow_templates,is_active,INTEGER,bigint,정수,-
workflow_templates,created_at,TEXT,text,날짜·시각,WP-02 대표결정(1차 글자 유지)+시간대표준 v1
